Gene stable ID	Transcript stable ID
ENSG00000286611	ENST00000655227
ENSG00000286115	ENST00000651809
ENSG00000211452	ENST00000361921
ENSG00000115806	ENST00000234160
ENSG00000091106	ENST00000402280
ENSG00000289727	ENST00000697331
ENSG00000204334	ENST00000697325
ENSG00000228203	ENST00000659594
ENSG00000153201	ENST00000283195
ENSG00000201610	ENST00000364740
ENSG00000264010	ENST00000580105
ENSG00000251718	ENST00000515909
ENSG00000285626	ENST00000649180
ENSG00000239899	ENST00000463397
ENSG00000134318	ENST00000315872
ENSG00000169618	ENST00000303786
ENSG00000163219	ENST00000409202
ENSG00000185499	ENST00000620103
ENSG00000283994	ENST00000473426
ENSG00000231758	ENST00000413315
ENSG00000257277	ENST00000552220
ENSG00000257226	ENST00000548756
ENSG00000236356	ENST00000426716
ENSG00000200287	ENST00000363417
ENSG00000232377	ENST00000422799
ENSG00000144524	ENST00000350033
ENSG00000237477	ENST00000419129
ENSG00000214070	ENST00000424794
ENSG00000115866	ENST00000264161
ENSG00000116329	ENST00000234961
ENSG00000235055	ENST00000435784
ENSG00000228431	ENST00000439327
ENSG00000234383	ENST00000422584
ENSG00000221203	ENST00000408276
ENSG00000229133	ENST00000444127
ENSG00000284734	ENST00000641099
ENSG00000284637	ENST00000642066
ENSG00000237568	ENST00000437128
ENSG00000238081	ENST00000446360
ENSG00000233235	ENST00000428912
ENSG00000154451	ENST00000370459
ENSG00000159374	ENST00000421985
ENSG00000162595	ENST00000646789
ENSG00000011007	ENST00000613537
ENSG00000117305	ENST00000374490
ENSG00000179163	ENST00000374479
ENSG00000135622	ENST00000357877
ENSG00000121764	ENST00000403528
ENSG00000286739	ENST00000690069
ENSG00000287687	ENST00000674157
ENSG00000224646	ENST00000421570
ENSG00000116106	ENST00000281821
ENSG00000226726	ENST00000440241
ENSG00000272944	ENST00000609776
ENSG00000230406	ENST00000414016
ENSG00000138379	ENST00000260950
ENSG00000084636	ENST00000373672
ENSG00000151689	ENST00000392329
ENSG00000283683	ENST00000637642
ENSG00000143149	ENST00000354775
ENSG00000177535	ENST00000641149
ENSG00000188340	ENST00000641131
ENSG00000203852	ENST00000403683
ENSG00000203814	ENST00000369167
ENSG00000270276	ENST00000579512
ENSG00000288859	ENST00000607355
ENSG00000186086	ENST00000495380
ENSG00000198130	ENST00000359678
ENSG00000187231	ENST00000428443
ENSG00000143164	ENST00000367840
ENSG00000288825	ENST00000369159
ENSG00000184678	ENST00000369155
ENSG00000270882	ENST00000578186
ENSG00000215695	ENST00000345034
ENSG00000122435	ENST00000370141
ENSG00000203811	ENST00000369158
ENSG00000175143	ENST00000642005
ENSG00000120341	ENST00000308284
ENSG00000121964	ENST00000682281
ENSG00000142224	ENST00000659997
ENSG00000187180	ENST00000368783
ENSG00000196242	ENST00000641802
ENSG00000114999	ENST00000233336
ENSG00000187144	ENST00000335496
ENSG00000224494	ENST00000444546
ENSG00000227288	ENST00000448213
ENSG00000227960	ENST00000439024
ENSG00000234953	ENST00000443939
ENSG00000242598	ENST00000454831
ENSG00000236676	ENST00000430748
ENSG00000234683	ENST00000438968
ENSG00000215875	ENST00000447996
ENSG00000125630	ENST00000263331
ENSG00000207383	ENST00000384653
ENSG00000125611	ENST00000324913
ENSG00000243389	ENST00000414784
ENSG00000228251	ENST00000436885
ENSG00000169607	ENST00000302450
ENSG00000115008	ENST00000263339
ENSG00000115211	ENST00000347454
ENSG00000244125	ENST00000436132
ENSG00000228134	ENST00000415815
ENSG00000229781	ENST00000428909
ENSG00000115919	ENST00000264170
ENSG00000270390	ENST00000603317
ENSG00000075884	ENST00000295095
ENSG00000224288	ENST00000447254
ENSG00000226839	ENST00000431890
ENSG00000224852	ENST00000438892
ENSG00000232772	ENST00000413116
ENSG00000236300	ENST00000448237
ENSG00000227557	ENST00000429526
ENSG00000225476	ENST00000433620
ENSG00000284167	ENST00000639587
ENSG00000231766	ENST00000422621
ENSG00000257284	ENST00000549878
ENSG00000228655	ENST00000546678
ENSG00000117114	ENST00000686636
ENSG00000163596	ENST00000358299
ENSG00000184908	ENST00000375679
ENSG00000158816	ENST00000289815
ENSG00000173163	ENST00000311832
ENSG00000229839	ENST00000425966
ENSG00000242735	ENST00000442699
ENSG00000271657	ENST00000605375
ENSG00000266097	ENST00000579892
ENSG00000236307	ENST00000446998
ENSG00000244057	ENST00000684028
ENSG00000117013	ENST00000347132
ENSG00000153208	ENST00000295408
ENSG00000179862	ENST00000372638
ENSG00000229528	ENST00000414199
ENSG00000228940	ENST00000413739
ENSG00000286668	ENST00000653821
ENSG00000233118	ENST00000437166
ENSG00000281207	ENST00000626479
ENSG00000240183	ENST00000483161
ENSG00000225496	ENST00000427559
ENSG00000232277	ENST00000447549
ENSG00000286904	ENST00000671139
ENSG00000287141	ENST00000666287
ENSG00000171790	ENST00000302946
ENSG00000215893	ENST00000401064
ENSG00000144136	ENST00000272542
ENSG00000081277	ENST00000367324
ENSG00000116001	ENST00000433529
ENSG00000116005	ENST00000433351
ENSG00000152154	ENST00000281961
ENSG00000138050	ENST00000505747
ENSG00000118194	ENST00000656932
ENSG00000286600	ENST00000671234
ENSG00000159166	ENST00000391967
ENSG00000282221	ENST00000633182
ENSG00000159173	ENST00000361379
ENSG00000227048	ENST00000413162
ENSG00000174307	ENST00000367311
ENSG00000224818	ENST00000430471
ENSG00000159176	ENST00000340006
ENSG00000144285	ENST00000674923
ENSG00000224536	ENST00000454651
ENSG00000223396	ENST00000482594
ENSG00000236390	ENST00000449492
ENSG00000231871	ENST00000413035
ENSG00000199687	ENST00000362817
ENSG00000264802	ENST00000577455
ENSG00000235121	ENST00000429443
ENSG00000200942	ENST00000364072
ENSG00000221028	ENST00000408101
ENSG00000168874	ENST00000306279
ENSG00000278783	ENST00000616741
ENSG00000198700	ENST00000361565
ENSG00000277681	ENST00000622461
ENSG00000198892	ENST00000362011
ENSG00000115525	ENST00000638572
ENSG00000134369	ENST00000685211
ENSG00000050628	ENST00000306666
ENSG00000186364	ENST00000334513
ENSG00000131788	ENST00000393045
ENSG00000084734	ENST00000264717
ENSG00000278549	ENST00000616799
ENSG00000289565	ENST00000632040
ENSG00000243147	ENST00000296102
ENSG00000265241	ENST00000583313
ENSG00000171174	ENST00000302188
ENSG00000116489	ENST00000263168
ENSG00000235299	ENST00000414323
ENSG00000252750	ENST00000516941
ENSG00000225075	ENST00000421943
ENSG00000158019	ENST00000379624
ENSG00000270846	ENST00000603006
ENSG00000265321	ENST00000584745
ENSG00000270528	ENST00000603137
ENSG00000277035	ENST00000621563
ENSG00000223522	ENST00000661521
ENSG00000225991	ENST00000423483
ENSG00000229951	ENST00000445878
ENSG00000155366	ENST00000339083
ENSG00000075426	ENST00000264716
ENSG00000270640	ENST00000604052
ENSG00000270210	ENST00000605056
ENSG00000227938	ENST00000439700
ENSG00000271810	ENST00000606505
ENSG00000261595	ENST00000566195
ENSG00000184599	ENST00000361886
ENSG00000234790	ENST00000458353
ENSG00000163803	ENST00000327757
ENSG00000242915	ENST00000469016
ENSG00000230730	ENST00000431376
ENSG00000222232	ENST00000410300
ENSG00000226833	ENST00000666397
ENSG00000155363	ENST00000369645
ENSG00000163806	ENST00000334056
ENSG00000273233	ENST00000609581
ENSG00000275933	ENST00000615477
ENSG00000171103	ENST00000306108
ENSG00000273136	ENST00000620612
ENSG00000163811	ENST00000407426
ENSG00000264994	ENST00000585078
ENSG00000265145	ENST00000579969
ENSG00000222224	ENST00000410292
ENSG00000265706	ENST00000577887
ENSG00000287979	ENST00000664186
ENSG00000275538	ENST00000613023
ENSG00000189350	ENST00000379558
ENSG00000120656	ENST00000373824
ENSG00000233581	ENST00000452736
ENSG00000274423	ENST00000618702
ENSG00000213987	ENST00000427711
ENSG00000229901	ENST00000429109
ENSG00000138375	ENST00000357276
ENSG00000197780	ENST00000338366
ENSG00000221673	ENST00000408746
ENSG00000214694	ENST00000409978
ENSG00000222005	ENST00000650611
ENSG00000171150	ENST00000394861
ENSG00000226548	ENST00000453936
ENSG00000228925	ENST00000429761
ENSG00000180398	ENST00000319466
ENSG00000136628	ENST00000366923
ENSG00000272814	ENST00000607950
ENSG00000233845	ENST00000422201
ENSG00000239605	ENST00000445927
ENSG00000273269	ENST00000422269
ENSG00000225187	ENST00000421759
ENSG00000162813	ENST00000322067
ENSG00000143933	ENST00000272298
ENSG00000067704	ENST00000366922
ENSG00000236824	ENST00000418539
ENSG00000207590	ENST00000384858
ENSG00000207624	ENST00000384892
ENSG00000232134	ENST00000419498
ENSG00000119888	ENST00000263735
ENSG00000222685	ENST00000410753
ENSG00000207923	ENST00000385188
ENSG00000277396	ENST00000622819
ENSG00000118873	ENST00000358951
ENSG00000281696	ENST00000626086
ENSG00000222370	ENST00000410438
ENSG00000270585	ENST00000604232
ENSG00000270708	ENST00000604493
ENSG00000218283	ENST00000404582
ENSG00000213033	ENST00000451805
ENSG00000230318	ENST00000422187
ENSG00000232883	ENST00000448115
ENSG00000226927	ENST00000413159
ENSG00000143776	ENST00000366766
ENSG00000243173	ENST00000473793
ENSG00000132196	ENST00000254521
ENSG00000230739	ENST00000451015
ENSG00000227667	ENST00000434394
ENSG00000127603	ENST00000564288
ENSG00000135636	ENST00000410020
ENSG00000115041	ENST00000295225
ENSG00000185860	ENST00000367912
ENSG00000117461	ENST00000262741
ENSG00000278139	ENST00000540385
ENSG00000226957	ENST00000450004
ENSG00000233114	ENST00000426289
ENSG00000227857	ENST00000452785
ENSG00000135905	ENST00000258390
ENSG00000117472	ENST00000372003
ENSG00000250719	ENST00000506599
ENSG00000171357	ENST00000371980
ENSG00000288898	ENST00000687233
ENSG00000227107	ENST00000417947
ENSG00000085999	ENST00000371975
ENSG00000124831	ENST00000308482
ENSG00000288857	ENST00000686788
ENSG00000135899	ENST00000258381
ENSG00000085998	ENST00000371984
ENSG00000117475	ENST00000367808
ENSG00000117477	ENST00000367806
ENSG00000117479	ENST00000236137
ENSG00000234604	ENST00000452472
ENSG00000213062	ENST00000392097
ENSG00000198734	ENST00000367797
ENSG00000099260	ENST00000263174
ENSG00000223656	ENST00000434734
ENSG00000203685	ENST00000366788
ENSG00000244682	ENST00000466542
ENSG00000116580	ENST00000368331
ENSG00000252396	ENST00000516587
ENSG00000266262	ENST00000584884
ENSG00000252290	ENST00000516481
ENSG00000116996	ENST00000366570
ENSG00000281741	ENST00000626088
ENSG00000226067	ENST00000614062
ENSG00000277610	ENST00000612985
ENSG00000273516	ENST00000610293
ENSG00000275296	ENST00000619797
ENSG00000263353	ENST00000577856
ENSG00000127125	ENST00000372561
ENSG00000230116	ENST00000426743
ENSG00000236876	ENST00000424567
ENSG00000200254	ENST00000363384
ENSG00000236180	ENST00000454425
ENSG00000288867	ENST00000585245
ENSG00000289549	ENST00000544708
ENSG00000271567	ENST00000581164
ENSG00000279782	ENST00000581138
ENSG00000236334	ENST00000419275
ENSG00000270339	ENST00000584068
ENSG00000115415	ENST00000361099
ENSG00000280537	ENST00000318673
ENSG00000187736	ENST00000356853
ENSG00000124383	ENST00000244230
ENSG00000230552	ENST00000657778
ENSG00000237053	ENST00000374476
ENSG00000223777	ENST00000432828
ENSG00000279205	ENST00000624511
ENSG00000227098	ENST00000653543
ENSG00000206866	ENST00000384139
ENSG00000068724	ENST00000319190
ENSG00000235734	ENST00000446623
ENSG00000238719	ENST00000459535
ENSG00000115085	ENST00000264972
ENSG00000221843	ENST00000447166
ENSG00000115935	ENST00000679041
ENSG00000144029	ENST00000272418
ENSG00000009307	ENST00000358528
ENSG00000289685	ENST00000695456
ENSG00000144026	ENST00000295208
ENSG00000156097	ENST00000527748
ENSG00000162413	ENST00000377658
ENSG00000116273	ENST00000377648
ENSG00000228750	ENST00000414210
ENSG00000284744	ENST00000641757
ENSG00000117153	ENST00000367261
ENSG00000230280	ENST00000430583
ENSG00000199471	ENST00000362601
ENSG00000196504	ENST00000545856
ENSG00000159346	ENST00000340990
ENSG00000159348	ENST00000367249
ENSG00000231547	ENST00000427395
ENSG00000205639	ENST00000338315
ENSG00000163444	ENST00000367242
ENSG00000163026	ENST00000295148
ENSG00000222940	ENST00000411008
ENSG00000122180	ENST00000241651
ENSG00000163485	ENST00000337894
ENSG00000119782	ENST00000380986
ENSG00000234775	ENST00000665660
ENSG00000224671	ENST00000434265
ENSG00000115128	ENST00000233468
ENSG00000133055	ENST00000255416
ENSG00000219626	ENST00000615575
ENSG00000115129	ENST00000238721
ENSG00000133048	ENST00000255409
ENSG00000272084	ENST00000606379
ENSG00000176732	ENST00000313213
ENSG00000276087	ENST00000610442
ENSG00000232642	ENST00000428344
ENSG00000223754	ENST00000429717
ENSG00000198399	ENST00000355123
ENSG00000242628	ENST00000662667
ENSG00000127481	ENST00000375254
ENSG00000251805	ENST00000515996
ENSG00000232963	ENST00000437531
ENSG00000233747	ENST00000457490
ENSG00000186453	ENST00000295150
ENSG00000163798	ENST00000326019
ENSG00000211454	ENST00000429712
ENSG00000177994	ENST00000398634
ENSG00000053372	ENST00000330263
ENSG00000286064	ENST00000650657
ENSG00000162482	ENST00000361640
ENSG00000270728	ENST00000604801
ENSG00000053371	ENST00000235835
ENSG00000200403	ENST00000363533
ENSG00000040487	ENST00000375153
ENSG00000240490	ENST00000481521
ENSG00000235449	ENST00000430450
ENSG00000226148	ENST00000444461
ENSG00000260021	ENST00000564127
ENSG00000184774	ENST00000549576
ENSG00000234996	ENST00000438944
ENSG00000183155	ENST00000367262
ENSG00000133063	ENST00000367229
ENSG00000115306	ENST00000356805
ENSG00000236523	ENST00000412758
ENSG00000228108	ENST00000433475
ENSG00000237887	ENST00000395315
ENSG00000234943	ENST00000431130
ENSG00000289627	ENST00000693039
ENSG00000143847	ENST00000295706
ENSG00000214595	ENST00000356458
ENSG00000143379	ENST00000692827
ENSG00000287282	ENST00000660116
ENSG00000252987	ENST00000517178
ENSG00000235575	ENST00000432081
ENSG00000253022	ENST00000517213
ENSG00000007923	ENST00000377577
ENSG00000116731	ENST00000311066
ENSG00000115310	ENST00000337526
ENSG00000200086	ENST00000363216
ENSG00000289606	ENST00000686015
ENSG00000283580	ENST00000603943
ENSG00000169764	ENST00000337130
ENSG00000068615	ENST00000538924
ENSG00000115561	ENST00000263856
ENSG00000200563	ENST00000363693
ENSG00000228363	ENST00000439077
ENSG00000239305	ENST00000237455
ENSG00000188672	ENST00000294413
ENSG00000144233	ENST00000272647
ENSG00000063660	ENST00000264039
ENSG00000218416	ENST00000404327
ENSG00000207611	ENST00000384879
ENSG00000178623	ENST00000407714
ENSG00000241524	ENST00000489734
ENSG00000237024	ENST00000444831
ENSG00000201076	ENST00000364206
ENSG00000267520	ENST00000589496
ENSG00000237522	ENST00000414613
ENSG00000232713	ENST00000451515
ENSG00000162927	ENST00000316752
ENSG00000222251	ENST00000410319
ENSG00000162928	ENST00000295030
ENSG00000127463	ENST00000477853
ENSG00000162924	ENST00000394479
ENSG00000117543	ENST00000370109
ENSG00000235795	ENST00000414686
ENSG00000252765	ENST00000516956
ENSG00000271578	ENST00000603646
ENSG00000164008	ENST00000372525
ENSG00000162367	ENST00000691006
ENSG00000144504	ENST00000401804
ENSG00000116406	ENST00000318130
ENSG00000213772	ENST00000487533
ENSG00000252222	ENST00000516413
ENSG00000163352	ENST00000392487
ENSG00000233562	ENST00000454879
ENSG00000286372	ENST00000656270
ENSG00000286966	ENST00000665299
ENSG00000162704	ENST00000359856
ENSG00000173627	ENST00000308641
ENSG00000270994	ENST00000604110
ENSG00000119185	ENST00000355346
ENSG00000119203	ENST00000238112
ENSG00000134330	ENST00000497473
ENSG00000239300	ENST00000472619
ENSG00000271855	ENST00000607241
ENSG00000116698	ENST00000688051
ENSG00000134308	ENST00000238081
ENSG00000207086	ENST00000384358
ENSG00000244260	ENST00000483023
ENSG00000200034	ENST00000363164
ENSG00000240960	ENST00000496833
ENSG00000243491	ENST00000474667
ENSG00000162641	ENST00000370001
ENSG00000151694	ENST00000310823
ENSG00000235529	ENST00000690935
ENSG00000222007	ENST00000440101
ENSG00000228499	ENST00000415070
ENSG00000238812	ENST00000458845
ENSG00000264676	ENST00000582831
ENSG00000207049	ENST00000384322
ENSG00000121940	ENST00000369969
ENSG00000168505	ENST00000306318
ENSG00000200745	ENST00000363875
ENSG00000235736	ENST00000457405
ENSG00000225826	ENST00000663134
ENSG00000229612	ENST00000452524
ENSG00000287831	ENST00000661054
ENSG00000203601	ENST00000366408
ENSG00000213063	ENST00000440227
ENSG00000157985	ENST00000304032
ENSG00000231189	ENST00000422118
ENSG00000235610	ENST00000440341
ENSG00000171951	ENST00000305409
ENSG00000226539	ENST00000446594
ENSG00000067606	ENST00000378567
ENSG00000085449	ENST00000233055
ENSG00000135900	ENST00000258383
ENSG00000228802	ENST00000425192
ENSG00000135919	ENST00000409304
ENSG00000197429	ENST00000396478
ENSG00000152056	ENST00000396654
ENSG00000286239	ENST00000650969
ENSG00000153561	ENST00000283632
ENSG00000184588	ENST00000341517
ENSG00000172116	ENST00000390655
ENSG00000213605	ENST00000358778
ENSG00000231351	ENST00000418877
ENSG00000226114	ENST00000415445
ENSG00000163157	ENST00000295314
ENSG00000153563	ENST00000283635
ENSG00000084070	ENST00000372718
ENSG00000169885	ENST00000307786
ENSG00000127483	ENST00000438032
ENSG00000164002	ENST00000415550
ENSG00000116044	ENST00000397062
ENSG00000133056	ENST00000684373
ENSG00000163159	ENST00000368892
ENSG00000213963	ENST00000699473
ENSG00000143434	ENST00000368914
ENSG00000115758	ENST00000234111
ENSG00000085465	ENST00000369732
ENSG00000260948	ENST00000564771
ENSG00000233337	ENST00000436366
ENSG00000185013	ENST00000304081
ENSG00000243960	ENST00000445680
ENSG00000116455	ENST00000235090
ENSG00000199890	ENST00000363020
ENSG00000116459	ENST00000369722
ENSG00000143110	ENST00000369718
ENSG00000121933	ENST00000369716
ENSG00000200360	ENST00000363490
ENSG00000282608	ENST00000241356
ENSG00000170144	ENST00000392524
ENSG00000116473	ENST00000369709
ENSG00000287400	ENST00000657314
ENSG00000235358	ENST00000445073
ENSG00000204060	ENST00000641094
ENSG00000252563	ENST00000516754
ENSG00000127129	ENST00000372587
ENSG00000233757	ENST00000425953
ENSG00000230881	ENST00000440249
ENSG00000230638	ENST00000434240
ENSG00000237707	ENST00000415637
ENSG00000289466	ENST00000688641
ENSG00000115592	ENST00000439262
ENSG00000143153	ENST00000367815
ENSG00000284846	ENST00000646669
ENSG00000183291	ENST00000331835
ENSG00000153936	ENST00000370550
ENSG00000267734	ENST00000585888
ENSG00000267561	ENST00000370548
ENSG00000235251	ENST00000420734
ENSG00000225568	ENST00000440164
ENSG00000267272	ENST00000490006
ENSG00000266150	ENST00000578274
ENSG00000226883	ENST00000443012
ENSG00000071054	ENST00000324219
ENSG00000134709	ENST00000371208
ENSG00000187833	ENST00000409561
ENSG00000184492	ENST00000306507
ENSG00000284643	ENST00000641394
ENSG00000284667	ENST00000641976
ENSG00000284718	ENST00000641700
ENSG00000284635	ENST00000641981
ENSG00000134716	ENST00000371204
ENSG00000265535	ENST00000583379
ENSG00000181218	ENST00000689584
ENSG00000196890	ENST00000693095
ENSG00000173699	ENST00000433428
ENSG00000283428	ENST00000638102
ENSG00000284629	ENST00000641359
ENSG00000284704	ENST00000642029
ENSG00000284725	ENST00000641918
ENSG00000288658	ENST00000678139
ENSG00000213115	ENST00000392363
ENSG00000168159	ENST00000305943
ENSG00000200650	ENST00000363780
ENSG00000207951	ENST00000385216
ENSG00000177674	ENST00000314340
ENSG00000177553	ENST00000376620
ENSG00000144366	ENST00000409830
ENSG00000177000	ENST00000376590
ENSG00000215910	ENST00000688073
ENSG00000116062	ENST00000234420
ENSG00000197520	ENST00000445590
ENSG00000137968	ENST00000370859
ENSG00000225828	ENST00000432622
ENSG00000041988	ENST00000054650
ENSG00000151779	ENST00000281513
ENSG00000256637	ENST00000688553
ENSG00000204685	ENST00000446816
ENSG00000289410	ENST00000689428
ENSG00000230407	ENST00000457712
ENSG00000238698	ENST00000459118
ENSG00000257045	ENST00000489557
ENSG00000119042	ENST00000417098
ENSG00000153234	ENST00000339562
ENSG00000205111	ENST00000699627
ENSG00000272979	ENST00000609166
ENSG00000189362	ENST00000409150
ENSG00000236854	ENST00000659406
ENSG00000206951	ENST00000384224
ENSG00000223951	ENST00000456007
ENSG00000115760	ENST00000421745
ENSG00000069424	ENST00000378083
ENSG00000289811	ENST00000700701
ENSG00000223564	ENST00000426492
ENSG00000232502	ENST00000412994
ENSG00000212140	ENST00000390838
ENSG00000278631	ENST00000618617
ENSG00000196420	ENST00000368717
ENSG00000163060	ENST00000295201
ENSG00000237055	ENST00000448024
ENSG00000232128	ENST00000443036
ENSG00000233158	ENST00000452670
ENSG00000072694	ENST00000358671
ENSG00000155367	ENST00000309276
ENSG00000074054	ENST00000696935
ENSG00000159450	ENST00000614923
ENSG00000160783	ENST00000368277
ENSG00000234988	ENST00000656519
ENSG00000288960	ENST00000690386
ENSG00000234997	ENST00000690999
ENSG00000230918	ENST00000693081
ENSG00000289855	ENST00000701106
ENSG00000289856	ENST00000701120
ENSG00000231609	ENST00000650490
ENSG00000233862	ENST00000453606
ENSG00000234929	ENST00000655823
ENSG00000279227	ENST00000623784
ENSG00000231312	ENST00000670934
ENSG00000228414	ENST00000439412
ENSG00000226702	ENST00000446139
ENSG00000228162	ENST00000418025
ENSG00000226856	ENST00000414886
ENSG00000152117	ENST00000415574
ENSG00000289191	ENST00000690168
ENSG00000226266	ENST00000453016
ENSG00000237576	ENST00000655763
ENSG00000289941	ENST00000701928
ENSG00000289943	ENST00000701961
ENSG00000226087	ENST00000654272
ENSG00000233806	ENST00000415434
ENSG00000066136	ENST00000447388
ENSG00000286525	ENST00000659636
ENSG00000232973	ENST00000629773
ENSG00000289974	ENST00000702215
ENSG00000289982	ENST00000702278
ENSG00000228590	ENST00000650395
ENSG00000260101	ENST00000561559
ENSG00000289296	ENST00000692401
ENSG00000225889	ENST00000438115
ENSG00000134668	ENST00000360482
ENSG00000290000	ENST00000702411
ENSG00000228262	ENST00000366209
ENSG00000180488	ENST00000370791
ENSG00000142961	ENST00000319928
ENSG00000235092	ENST00000455965
ENSG00000240687	ENST00000667551
ENSG00000224184	ENST00000412294
ENSG00000290023	ENST00000702523
ENSG00000279317	ENST00000639259
ENSG00000223536	ENST00000448650
ENSG00000229743	ENST00000433433
ENSG00000116754	ENST00000370949
ENSG00000290030	ENST00000702571
ENSG00000231327	ENST00000691543
ENSG00000289326	ENST00000688727
ENSG00000289033	ENST00000686345
ENSG00000235933	ENST00000426515
ENSG00000273456	ENST00000607928
ENSG00000288862	ENST00000693297
ENSG00000289135	ENST00000690930
ENSG00000227963	ENST00000449169
ENSG00000233143	ENST00000695932
ENSG00000289483	ENST00000689877
ENSG00000288760	ENST00000688288
ENSG00000289484	ENST00000693113
ENSG00000258082	ENST00000549744
ENSG00000242396	ENST00000689429
ENSG00000288738	ENST00000690030
ENSG00000177788	ENST00000654028
ENSG00000272913	ENST00000609975
ENSG00000290050	ENST00000702646
ENSG00000233730	ENST00000448680
ENSG00000230426	ENST00000643891
ENSG00000224165	ENST00000434897
ENSG00000234694	ENST00000424948
ENSG00000234546	ENST00000635271
ENSG00000232721	ENST00000443018
ENSG00000233723	ENST00000452840
ENSG00000289573	ENST00000689453
ENSG00000285622	ENST00000650631
ENSG00000238005	ENST00000451766
ENSG00000286863	ENST00000665984
ENSG00000233230	ENST00000432064
ENSG00000289422	ENST00000685692
ENSG00000289544	ENST00000690154
ENSG00000286833	ENST00000666693
ENSG00000227959	ENST00000424774
ENSG00000271991	ENST00000607190
ENSG00000289556	ENST00000687484
ENSG00000289529	ENST00000686174
ENSG00000290060	ENST00000702717
ENSG00000288819	ENST00000686244
ENSG00000289018	ENST00000691715
ENSG00000260025	ENST00000565283
ENSG00000228541	ENST00000689590
ENSG00000224081	ENST00000424505
ENSG00000236204	ENST00000650025
ENSG00000287033	ENST00000667187
ENSG00000284700	ENST00000641778
ENSG00000224977	ENST00000688280
ENSG00000289348	ENST00000690647
ENSG00000224577	ENST00000702503
ENSG00000236502	ENST00000419364
ENSG00000284693	ENST00000641940
ENSG00000288902	ENST00000702748
ENSG00000231246	ENST00000427290
ENSG00000163364	ENST00000695928
ENSG00000272769	ENST00000608279
ENSG00000290071	ENST00000702762
ENSG00000203721	ENST00000636153
ENSG00000288932	ENST00000684810
ENSG00000268603	ENST00000601508
ENSG00000283839	ENST00000640078
ENSG00000288810	ENST00000688666
ENSG00000234350	ENST00000662804
ENSG00000230937	ENST00000657184
ENSG00000288950	ENST00000691564
ENSG00000229588	ENST00000653824
ENSG00000289426	ENST00000693292
ENSG00000289291	ENST00000691740
ENSG00000215866	ENST00000401018
ENSG00000289545	ENST00000690322
ENSG00000289394	ENST00000691240
ENSG00000285872	ENST00000649516
ENSG00000236008	ENST00000670008
ENSG00000230615	ENST00000434244
ENSG00000289612	ENST00000689718
ENSG00000234362	ENST00000702316
ENSG00000226026	ENST00000663020
ENSG00000227403	ENST00000655684
ENSG00000271615	ENST00000603793
ENSG00000286532	ENST00000667933
ENSG00000225765	ENST00000661379
ENSG00000231890	ENST00000692958
ENSG00000197989	ENST00000648127
ENSG00000289407	ENST00000685973
ENSG00000289305	ENST00000691946
ENSG00000289057	ENST00000690958
ENSG00000236200	ENST00000663424
ENSG00000289212	ENST00000691991
ENSG00000197880	ENST00000477916
ENSG00000288826	ENST00000687221
ENSG00000289014	ENST00000691668
ENSG00000289419	ENST00000686653
ENSG00000289554	ENST00000687749
ENSG00000289192	ENST00000687904
ENSG00000289581	ENST00000685856
ENSG00000289380	ENST00000690275
ENSG00000289425	ENST00000686005
ENSG00000283324	ENST00000636087
ENSG00000252822	ENST00000517013
ENSG00000235371	ENST00000446607
ENSG00000286142	ENST00000650982
ENSG00000226622	ENST00000664749
ENSG00000288734	ENST00000689159
ENSG00000222020	ENST00000690671
ENSG00000077585	ENST00000366592
ENSG00000225539	ENST00000659759
ENSG00000222650	ENST00000410718
ENSG00000237922	ENST00000423792
ENSG00000289364	ENST00000690331
ENSG00000205334	ENST00000379677
ENSG00000288858	ENST00000693726
ENSG00000224509	ENST00000456519
ENSG00000270659	ENST00000604818
ENSG00000281162	ENST00000627215
ENSG00000086619	ENST00000354619
ENSG00000231969	ENST00000655697
ENSG00000203786	ENST00000606109
ENSG00000225556	ENST00000694868
ENSG00000207730	ENST00000384997
ENSG00000207607	ENST00000384875
ENSG00000198976	ENST00000362106
ENSG00000223960	ENST00000453026
ENSG00000117791	ENST00000366913
ENSG00000186205	ENST00000366910
ENSG00000226791	ENST00000419865
ENSG00000289142	ENST00000691443
ENSG00000239332	ENST00000422294
ENSG00000289253	ENST00000685640
ENSG00000123472	ENST00000574428
ENSG00000232044	ENST00000654655
ENSG00000231943	ENST00000652488
ENSG00000290085	ENST00000702908
ENSG00000225953	ENST00000441234
ENSG00000290086	ENST00000702910
ENSG00000224376	ENST00000415129
ENSG00000270019	ENST00000602760
ENSG00000235688	ENST00000684906
ENSG00000010803	ENST00000695335
ENSG00000222854	ENST00000410922
ENSG00000237298	ENST00000659121
ENSG00000196369	ENST00000641863
ENSG00000143333	ENST00000367558
ENSG00000261504	ENST00000566297
ENSG00000227181	ENST00000435492
ENSG00000271269	ENST00000603149
ENSG00000135824	ENST00000515211
ENSG00000290092	ENST00000702941
ENSG00000236859	ENST00000667483
ENSG00000227941	ENST00000447827
ENSG00000259788	ENST00000563991
ENSG00000272574	ENST00000609669
ENSG00000290093	ENST00000702943
ENSG00000229056	ENST00000430904
ENSG00000289205	ENST00000686960
ENSG00000279526	ENST00000624820
ENSG00000289370	ENST00000691474
ENSG00000289615	ENST00000689436
ENSG00000289300	ENST00000692172
ENSG00000273080	ENST00000610262
ENSG00000289076	ENST00000687957
